"ui-organisms-card-r123-featured__middle-section__price","ui-organisms-card-r123-featured__middle-section__address","attribute-text","attribute-text 2","attribute-text 3","attribute-value","attribute-value 2"
"Rp 600 Juta","Sawangan, Depok","3","2","1","60 m²","73 m²"
"Rp 651 Juta","Cilodong, Depok","2","2","","54 m²","55 m²"
"Rp 230 Juta","Pancoran Mas, Depok","2","1","","58 m²","30 m²"
"Rp 550 Juta","Cipayung, Depok","2","1","1","63 m²","45 m²"
"Rp 594 Juta","Bojong Sari, Depok","3","2","1","60 m²","45 m²"
"Rp 95 Juta","Sawangan, Depok","2","1","","36 m²","72 m²"
"Rp 473 Juta","Citayam, Depok","2","1","","72 m²","36 m²"
"Rp 450 Juta","Cipayung, Depok","2","1","1","68 m²","45 m²"
"Rp 501 Juta","Citayam, Depok","2","1","","85 m²","36 m²"
"Rp 244 Juta","Sawangan, Depok","2","1","","60 m²","36 m²"
"Rp 651 Juta","Cilodong, Depok","2","2","","54 m²","55 m²"
"Rp 15 Miliar","Cinere, Depok","4","4","4","540 m²","378 m²"
"Rp 200 Juta","Cipayung, Depok","2","1","","42 m²","40 m²"
"Rp 490 Juta","Cipayung, Depok","2","1","1","60 m²","45 m²"
"Rp 161 Juta","Citayam, Depok","2","1","","37 m²","30 m²"
"Rp 638 Juta","Cilodong, Depok","2","2","","52 m²","55 m²"
"Rp 165 Juta","Cipayung, Depok","2","1","","50 m²","40 m²"
"Rp 473 Juta","Citayam, Depok","2","1","","72 m²","36 m²"
"Rp 501 Juta","Citayam, Depok","2","1","","85 m²","36 m²"
"Rp 638 Juta","Cilodong, Depok","2","2","","52 m²","55 m²"
"Rp 190 Juta","Sawangan, Depok","2","1","1","40 m²","40 m²"
"Rp 230 Juta","Cipayung, Depok","2","1","1","60 m²","36 m²"
"Rp 910 Juta","Pancoran Mas, Depok","3","2","1","72 m²","61 m²"
"Rp 218 Juta","Sawangan, Depok","2","1","","54 m²","30 m²"
"Rp 210 Juta","Cipayung, Depok","2","1","1","50 m²","30 m²"
"Rp 195 Juta","Citayam, Depok","2","1","1","40 m²","36 m²"
"Rp 165 Juta","Citayam, Depok","2","1","","40 m²","30 m²"
"Rp 850 Juta","Depok II, Depok","3","3","1","66 m²","75 m²"
"Rp 240 Juta","Pasir Putih, Depok","2","1","1","52 m²","36 m²"
"Rp 600 Juta","Cilodong, Depok","2","1","1","62 m²","42 m²"
"Rp 846 Juta","Cilodong, Depok","3","2","1","63 m²","70 m²"
"Rp 235 Juta","Citayam, Depok","2","1","1","50 m²","36 m²"
"Rp 325 Juta","Citayam, Depok","2","1","1","70 m²","45 m²"
"Rp 605 Juta","Pasir Putih, Depok","2","1","1","79 m²","48 m²"
"Rp 780 Juta","Sawangan, Depok","3","2","2","75 m²","60 m²"
"Rp 1,2 Miliar","Sawangan, Depok","3","2","2","120 m²","70 m²"
"Rp 1,6 Miliar","Cimanggis, Depok","4","2","1","163 m²","300 m²"
"Rp 990 Juta","Cilodong, Depok","3","3","","84 m²","119 m²"
"Rp 615 Juta","Cinangka, Depok","2","1","2","88 m²","52 m²"
"Rp 990 Juta","Sukmajaya, Depok","3","3","","84 m²","119 m²"
"Rp 4,5 Miliar","Cilodong, Depok","6","4","","345 m²","400 m²"
"Rp 235 Juta","Citayam, Depok","2","1","1","50 m²","36 m²"
"Rp 270 Juta","Pancoran Mas, Depok","2","1","1","70 m²","45 m²"
"Rp 3,6 Miliar","Harjamukti, Depok","4","3","1","273 m²","174 m²"
"Rp 850 Juta","Cilodong, Depok","2","1","1","72 m²","45 m²"
"Rp 464 Juta","Cilodong, Depok","2","1","1","60 m²","38 m²"
"Rp 2,5 Miliar","Gandul, Depok","4","3","2","505 m²","250 m²"
"Rp 900 Juta","Tanah Baru, Depok","2","2","2","100 m²","70 m²"
"Rp 841 Juta","Sawangan, Depok","3","2","","72 m²","70 m²"
"Rp 435 Juta","Sawangan, Depok","2","1","1","80 m²","40 m²"
"Rp 750 Juta","Sawangan, Depok","2","2","2","144 m²","68 m²"
"Rp 564 Juta","Pancoran Mas, Depok","2","2","","42 m²","40 m²"
"Rp 1,37 Miliar","Bojong Sari, Depok","3","3","1","124 m²","75 m²"
"Rp 125 Juta","Cipayung, Depok","2","1","","30 m²","30 m²"
"Rp 750 Juta","Cinangka, Depok","1","","","72 m²","43 m²"
"Rp 995 Juta","Cilodong, Depok","3","1","","90 m²","80 m²"
"Rp 901 Juta","Cinere, Depok","3","3","1","101 m²","78 m²"
"Rp 901 Juta","Sawangan, Depok","3","3","1","101 m²","78 m²"
"Rp 901 Juta","Cimanggis, Depok","3","3","1","101 m²","78 m²"
"Rp 240 Juta","Pancoran Mas, Depok","2","1","1","56 m²","36 m²"
"Rp 2,8 Miliar","Cinere, Depok","4","4","","163 m²","250 m²"
"Rp 325 Juta","Pancoran Mas, Depok","2","1","1","60 m²","38 m²"
"Rp 816 Juta","Krukut, Depok","3","2","1","75 m²","60 m²"
"Rp 1,72 Miliar","Krukut, Depok","3","3","","84 m²","155 m²"
"Rp 1,84 Miliar","Krukut, Depok","3","3","1","90 m²","170 m²"
"Rp 1,3 Miliar","Cinere, Depok","3","2","1","108 m²","65 m²"
"Rp 650 Juta","Cilodong, Depok","2","1","","60 m²","46 m²"
"Rp 295 Juta","Cipayung, Depok","2","1","1","80 m²","45 m²"
"Rp 816 Juta","Kukusan, Depok","3","2","1","75 m²","60 m²"
"Rp 2,65 Miliar","Cinere, Depok","4","4","2","120 m²","165 m²"
"Rp 816 Juta","Gandul, Depok","3","2","1","75 m²","60 m²"
"Rp 295 Juta","Pancoran Mas, Depok","2","1","1","80 m²","45 m²"
"Rp 3 Miliar","Cinere, Depok","4","3","2","240 m²","146 m²"
"Rp 205 Juta","Cipayung, Depok","2","1","1","52 m²","36 m²"
"Rp 755 Juta","Beji, Depok","3","2","1","78 m²","60 m²"
"Rp 209 Juta","Pancoran Mas, Depok","2","1","1","52 m²","36 m²"
"Rp 755 Juta","Beji, Depok","3","2","1","78 m²","60 m²"
"Rp 785 Juta","Beji, Depok","3","2","1","85 m²","60 m²"
"Rp 662 Juta","Sawangan, Depok","3","2","2","60 m²","60 m²"
"Rp 650 Juta","Pancoran Mas, Depok","","","","88 m²","105 m²"
"Rp 350 Juta","Cimanggis, Depok","2","1","1","65 m²","60 m²"
"Rp 6 Miliar","Cibubur, Depok","6","4","","528 m²","302 m²"
"Rp 6 Miliar","Cibubur, Depok","6","4","","528 m²","302 m²"
"Rp 462 Juta","Margonda, Depok","3","2","2","70 m²","54 m²"
"Rp 3,35 Miliar","Beji, Depok","3","2","","253 m²","250 m²"
"Rp 680 Juta","Cimanggis, Depok","2","1","1","93 m²","45 m²"
"Rp 901 Juta","Sawangan, Depok","3","3","1","101 m²","78 m²"
"Rp 901 Juta","Cimanggis, Depok","3","3","1","101 m²","78 m²"
"Rp 901 Juta","Cinere, Depok","3","3","1","101 m²","78 m²"
"Rp 799 Juta","Sawangan, Depok","3","2","2","76 m²","62 m²"
"Rp 218 Juta","Sawangan, Depok","2","1","","54 m²","30 m²"
"Rp 1,5 Miliar","Cinere, Depok","4","3","3","250 m²","150 m²"
"Rp 222 Juta","Citayam, Depok","","","","78 m²","45 m²"
"Rp 190 Juta","Sawangan, Depok","2","1","1","40 m²","40 m²"
"Rp 463 Juta","Cibubur, Depok","3","2","2","70 m²","54 m²"
"Rp 1,05 Miliar","Kelapa Dua, Depok","3","3","1","86 m²","120 m²"
"Rp 240 Juta","Beji, Depok","2","1","","60 m²","36 m²"
"Rp 475 Juta","Cinere, Depok","3","2","1","70 m²","120 m²"
"Rp 462 Juta","Beji, Depok","3","2","2","70 m²","54 m²"
"Rp 462 Juta","Sukmajaya, Depok","3","2","2","70 m²","54 m²"
"Rp 195 Juta","Sawangan, Depok","2","1","","40 m²","40 m²"
"Rp 2,5 Miliar","Sukmajaya, Depok","4","3","1","165 m²","200 m²"
"Rp 460 Juta","Margonda, Depok","3","2","1","70 m²","54 m²"
"Rp 640 Juta","Cinere, Depok","2","2","2","50 m²","50 m²"
"Rp 2,1 Miliar","Cinere, Depok","3","2","","200 m²","250 m²"
"Rp 453 Juta","Cimanggis, Depok","3","2","2","70 m²","54 m²"
"Rp 85 Juta","Citayam, Depok","2","1","1","72 m²","36 m²"
"Rp 3,4 Miliar","Pangkalan Jati, Depok","4","3","2","120 m²","120 m²"
"Rp 200 Juta","Sawangan, Depok","2","1","","42 m²","40 m²"
"Rp 816 Juta","Depok II, Depok","3","2","1","75 m²","60 m²"
"Rp 1,7 Miliar","Cibubur, Depok","3","2","","128 m²","108 m²"
"Rp 3 Miliar","Cinere, Depok","2","1","1","180 m²","62 m²"
"Rp 140 Juta","Cipayung, Depok","2","1","","45 m²","45 m²"
"Rp 816 Juta","Cinere, Depok","3","2","1","75 m²","60 m²"
"Rp 816 Juta","Cimanggis, Depok","3","2","1","75 m²","60 m²"
"Rp 230 Juta","Pasir Putih, Depok","2","1","1","50 m²","36 m²"
"Rp 880 Juta","Sawangan, Depok","3","2","1","120 m²","120 m²"
"Rp 185 Juta","Sawangan, Depok","2","1","1","50 m²","36 m²"
"Rp 1,08 Miliar","Cimanggis, Depok","3","2","1","85 m²","70 m²"
"Rp 467 Juta","Mekarsari, Depok","2","2","2","70 m²","52 m²"
"Rp 654 Juta","Sawangan, Depok","2","1","1","68 m²","38 m²"
"Rp 451 Juta","Limo, Depok","3","2","2","70 m²","54 m²"
"Rp 625 Juta","Tapos, Depok","2","1","1","84 m²","54 m²"
"Rp 816 Juta","Cilodong, Depok","3","2","1","75 m²","60 m²"
"Rp 700 Juta","Sukmajaya, Depok","2","1","1","60 m²","69 m²"
"Rp 280 Juta","Citayam, Depok","3","1","1","70 m²","60 m²"
"Rp 594 Juta","Sawangan, Depok","2","1","1","60 m²","45 m²"
"Rp 816 Juta","Citayam, Depok","3","2","1","75 m²","60 m²"
"Rp 456 Juta","Kelapa Dua, Depok","3","2","2","70 m²","54 m²"
"Rp 456 Juta","Iwul, Depok","2","2","2","70 m²","48 m²"
"Rp 1,39 Miliar","Beji, Depok","3","2","","77 m²","112 m²"
"Rp 2,6 Miliar","Cinere, Depok","4","3","","200 m²","250 m²"
"Rp 455 Juta","Cisalak, Depok","2","2","2","70 m²","48 m²"
"Rp 816 Juta","Bojong Sari, Depok","3","2","1","75 m²","60 m²"
"Rp 787 Juta","Cilodong, Depok","3","2","1","60 m²","60 m²"
"Rp 454 Juta","Cinere, Depok","3","2","2","70 m²","48 m²"
"Rp 816 Juta","Beji, Depok","3","2","1","75 m²","60 m²"
"Rp 222 Juta","Citayam, Depok","2","1","","84 m²","45 m²"
"Rp 365 Juta","Sawangan, Depok","2","1","1","50 m²","36 m²"
"Rp 1,3 Miliar","Cinere, Depok","2","1","","84 m²","56 m²"
"Rp 453 Juta","Cinangka, Depok","3","2","2","70 m²","52 m²"
"Rp 2,22 Miliar","Tanah Baru, Depok","3","3","1","130 m²","127 m²"
"Rp 485 Juta","Sawangan, Depok","2","1","1","60 m²","45 m²"
"Rp 519 Juta","Bojong Sari, Depok","3","2","1","70 m²","68 m²"
"Rp 1,51 Miliar","Cinere, Depok","2","2","1","103 m²","62 m²"
"Rp 799 Juta","Sawangan, Depok","3","2","2","77 m²","66 m²"
"Rp 475 Juta","Sawangan, Depok","2","1","1","42 m²","60 m²"
"Rp 759 Juta","Sawangan, Depok","3","2","1","72 m²","72 m²"
"Rp 660 Juta","Sawangan, Depok","3","2","1","66 m²","60 m²"
"Rp 650 Juta","Sawangan, Depok","3","1","2","119 m²","80 m²"
"Rp 484 Juta","Sawangan, Depok","2","1","1","70 m²","40 m²"
"Rp 850 Juta","Sawangan, Depok","3","2","","70 m²","70 m²"
"Rp 900 Juta","Sawangan, Depok","2","1","1","152 m²","60 m²"
"Rp 200 Juta","Sawangan, Depok","2","1","1","50 m²","36 m²"
"Rp 165 Juta","Citayam, Depok","2","1","","50 m²","40 m²"
"Rp 2,8 Miliar","Cinere, Depok","3","3","","163 m²","250 m²"
"Rp 600 Juta","Cilodong, Depok","2","1","1","62 m²","42 m²"
"Rp 1,8 Miliar","Cibubur, Depok","3","4","1","96 m²","180 m²"
"Rp 6 Miliar","Cibubur, Depok","6","4","1","528 m²","302 m²"
"Rp 585 Juta","Bojong Sari, Depok","","","","91 m²","54 m²"
"Rp 500 Juta","Sawangan, Depok","2","1","","70 m²","40 m²"
"Rp 200 Juta","Beji, Depok","2","1","","49 m²","30 m²"
"Rp 1,7 Miliar","Sawangan, Depok","3","3","2","112 m²","109 m²"
"Rp 500 Juta","Cipayung, Depok","2","1","1","70 m²","40 m²"
"Rp 2,7 Miliar","Sawangan, Depok","4","3","","940 m²","300 m²"
"Rp 650 Juta","Cilodong, Depok","3","2","1","102 m²","60 m²"
"Rp 2,6 Miliar","Sukmajaya, Depok","4","4","","151 m²","180 m²"
"Rp 500 Juta","Citayam, Depok","2","1","1","70 m²","40 m²"
"Rp 1,4 Miliar","Cibubur, Depok","3","2","2","150 m²","150 m²"
"Rp 340 Juta","Sawangan, Depok","2","1","1","60 m²","36 m²"
"Rp 5,7 Miliar","Cibubur, Depok","","","","277 m²","300 m²"
"Rp 485 Juta","Cilodong, Depok","2","1","1","60 m²","60 m²"
"Rp 600 Juta","Sawangan, Depok","3","2","","100 m²","80 m²"
"Rp 1,5 Miliar","Sukmajaya, Depok","3","2","3","408 m²","127 m²"
"Rp 1,35 Miliar","Cinere, Depok","3","3","2","80 m²","138 m²"
"Rp 375 Juta","Rangkapanjaya, Depok","2","1","1","53 m²","35 m²"
"Rp 2,35 Miliar","Limo, Depok","3","2","","128 m²","115 m²"
